genre,interpret,album,release_year,songtitle,decade,lyrics
Pop,Bosse,Taxi,2009,Alter Strand,2000,"Alter Strand LyricsIch stehe hier an unserm alten Strand
Und schau den Rentnern beim Baden zu
Nichts ist hier anders, als es früher mal war
Nur wir wurden größer, Jahr für Jahr

Ich hab gehört, du bist beim DGB
Hast Familie und wohnst in Potsdam am See
Wie oft hab ich damals an dich gedacht
Und an den FKK Bereich

Und alles ist geblieben, nur nicht wir
Alles ist hier so geblieben, nur nicht wir
Zuerst kommt das Meer, dann der Strand
Dahinter die Dünen, dann ein Stand
An dem es das beste Bier der Welt gibt
Vorhin dachte ich,ich hätte dich erkannt
Zwei Kinder und Du und ein Hund im Sand
Und dein zutiefst irritierter Blick
Ein kurzer Gruß und dann weitergelebt

Und alles ist geblieben, nur nicht wir
Alles ist hier so geblieben, nur nicht wir
Zuerst kommt das Meer, dann der Strand
Dahinter die Dünen, dann ein Stand
An dem es das beste Bier der Welt gibt

An unserm alten Strand

Ich geh jetzt hoch zum Stand und trinke Bier
Dabei fällt mir ein, dass ich glücklich bin
Mit jedem Schritt von damals bis hier
Mit allem was geblieben und kaputt gegangen ist

Und alles ist geblieben, nur nicht wir
Alles ist hier so geblieben, nur nicht wir
Zuerst kommt das Meer, dann der Strand
Dahinter die Dünen, dann ein Stand
An dem es das beste Bier der Welt gibtYou might also likeEmbed"
Pop,Bosse,Taxi,2009,Irgendwo dazwischen,2000,"Irgendwo dazwischen Lyrics[Strophe1]
Du verlässt deinen Ort
Du verlässt deine Freunde
Für immer und jetzt
Für immer und fern
Du bist kurz davor und dann
Kommen die Zweifel
Im Bauch und in der Hand
Die nicht mehr aufhört zu zittern

[Refrain ]
Und dann ist da dein Herz
Und dein Verstand
Und irgendwo dazwischen tuts weh
Und dann ist da dein Herz
Und dein Verstand
Irgendwo in der Mitte tut's weh
[Strophe2]
Wenn dich alles nur noch kaputt macht
Und du gehen willst
Und deine Hand sagt fuck you
Dein Taxi steht vor der tür
Und dann kommt diese Sehnsucht
Die nicht weiß wo sie hin soll
Die dir Flügel verleiht
Und dich gleichzeitig plattmacht

[Refrain]

[Bridge]
Auf der Rückbank im Taxi
Dein Pass in der Hand
Ich wünsch dir viel Glück
Und irgendwo dazwischen tut's weh
Und irgendwo dazwischen tut's weh

[Refrain]You might also likeEmbed"
Pop,Bosse,Taxi,2009,Matrosen,2000,"Matrosen LyricsWir alle sind Matrosen, unser ganzes Leben
Auf der Suche nach einem Zuhause
Und wir fahren durch die Weltmeere
Auf der Suche nach einem Hafen
Auf der Suche

Aber du bist mein Zuhause
Du bist mein neues Leben
Und du bist mein ganzer Stolz
Mein kleiner Hafen
Nur ein einziges Wort, nur ein einziges Wort
Nur ein leiser Ton und ich bleibe hier
Nur ein einziges Wort, nur ein einziges Wort
Nur ein leiser Ton und ich verschenke mein Boot

Wir sind Kapitäne, unsere kleinen Boote
Sind alt und müde, brauchen eine Pause
Von den Stürmen auf den Ozean
Durch die wir irren

Aber du bist mein Zuhause
Du bist mein neues Leben
Und du bist mein ganzer Stolz
Mein kleiner Hafen

Nur ein einziges Wort, nur ein einziges Wort
Nur ein leiser Ton und ich bleibe hier
Nur ein einziges Wort, nur ein einziges Wort
Nur ein leiser Ton und ich verschenke mein Boot

Und dann lege ich ab, in der Nacht und mein Herz tut weh
Und ich fahre zum Horizont, Richtung Sonnenaufgang
Und dein Halstuch weht im Sturm, du hast die Augen auf
Nur dein Mund bleibt zu ...You might also likeEmbed"
Pop,Bosse,Taxi,2009,Augen schließen,2000,"Augen schließen LyricsIn meinem Kopf sind so viele Sorgen
Sie gehen mir nachts nicht aus dem Sinn
Wie soll es weitergehen
Und woher kommt das Geld zum Leben
Ich weiß nicht mal, wie's nächste Woche ist
Ich kann nicht schlafen, kann nicht entspannen

Und wenn ich meine Augen schließe
Dann will ich nur dich sehen
Ich will dich sehen und dann schlafen
Wenn ich meine Augen schließe
Will ich kein Problem mehr
Ich will nur dich, nur dich, nur dich sehen
Was könnte das für ein Leben sein
Ohne Panik, Angst und Amt
Denn immer nachts kommen die Sorgen
Und packen mich am Schlafittchen

Und wenn ich meine Augen schließe
Dann will ich nur dich sehen
Ich will dich sehen und dann schlafen
Und wenn ich meine Augen schließe
Dann will ich kein Problem mehr
Ich will nur dich, nur dich, nur dich sehen

Also leg' ich mich auf deine Beine
Und wir trinken nachts Kaffee
Und sind gespannt drauf, was passieren wird
Wir wissen nur, dass es irgendwie weitergeht

Und wenn ich meine Augen schließe
Dann will ich nur dich sehen
Ich will dich sehen und dann schlafen
Und wenn ich meine Augen schließe
Will ich kein Problem mehr
Ich will nur dich, nur dich, nur dich sehen
Nur dich sehenYou might also likeEmbed"
Pop,Bosse,Wartesaal,2011,Wartesaal,2010,"Wartesaal Lyrics[Songtext zu „Wartesaal“ von Bosse]

[Verse 1]
Ich schau dich an, wenn du da sitzt
Jeden Tag von neun bis zehn
Du siehst aus, als würdest du auf irgendjemand warten
Bis du dann aufstehst und alleine gehst

[Pre-Chorus]
Und du stützt deinen Kopf, wenn er wieder zu voll ist
Und ich stütz' meinen Kopf, wenn er wieder zu voll ist
[Chorus]
Ey wir sitzen im Wartesaal zum Glücklichsein
Zum Glücklichsein
Und wir sitzen im Wartesaal und warten mal
Und warten mal

[Post-Chorus]
Und stützen unsere Köpfe, wenn sie wieder zu schwer sind
Und sitzen im Wartesaal und warten mal
Und warten mal

[Verse 2]
Und du sagst, du wolltest immer raus hier
Aus dieser engen und verlassenen Stadt
Doch am Ende eines jeden Tages
Hast du es dann doch nur bis an die Ecke hier geschafft

[Pre-Chorus]
Und du stützt deinen Kopf mit alten Geschichten
Versuchst schon lang ihn wieder aufzurichten

[Chorus]
Ey wir sitzen im Wartesaal zum Glücklichsein
Zum Glücklichsein
Und wir sitzen im Wartesaal und warten mal
Und warten mal
You might also like[Post-Chorus]
Und stützen unsere Köpfe, wenn sie wieder zu voll sind
Und sitzen im Wartesaal und warten mal
Und warten mal

[Bridge]
Und du stützt deinen Kopf auf einem Glas Weizen
Und ich stütz' meinen Kopf bis sie uns rausschmeißen
Und wir schauen uns nur an
Wenn der andere nicht hinsieht
Und woran du denkst
Ist da, wo ich hin will

Ey, wir liegen so auf der Hand und merken’s nicht
Und merken’s nicht
Ey, wir liegen so auf der Hand und merken’s nicht
Und merken’s nicht

Und so bleiben wir im Wartesaal zum Glücklichsein
Zum Glücklichsein
Und so bleiben wir im Wartesaal und warten mal
Und warten mal

[Outro]
Und stützen unsere Köpfe, wenn sie wieder zu schwer sind
Und sitzen im Wartesaal und warten mal
Und warten mal
Und warten mal
Und warten mal
Und warten malEmbed"
Pop,Bosse,Wartesaal,2011,Weit weg,2010,"Weit weg Lyrics[Songtext zu „Weit weg“ von Bosse]

[Intro]
Weit, weit, weit, weit weg, weg, weg, weg
Kopf, Kopf, Kopf, Kopf frei, frei, frei, frei

[Verse 1]
Ich bin raus, ich kann nicht mehr, ich bin wo anders
Mein Kopf ist in der Umlaufbahn und wandert
Was ich liebe hab' ich im Tumult verloren
Alles bricht über mir ein, es pfeift in den Ohren
[Chorus]
Und ich schau auf die blaue Welt
Mit den Händen an den Sternen
Mit geschlossenen Augen auf Distanz
Ich bin so weit weg
(Weit, weit, weit, weit weg, weg, weg, weg)
Um wieder nah zu sein
Jedes Problem wird wie Luft sein

[Verse 2]
Und nur den Umriss, nur die Hülle lass ich liegen
In Chaos, Schlamm und überfüllten Zügen
Ich will raus fallen, nichts hören, so entspannt wieder empfinden
Auf Aussichtstürme steigen und verschwinden

[Chorus]
Und ich schau auf die blaue Welt
Mit den Händen an den Sternen
Mit geschlossenen Augen auf Distanz
Ich bin so weit weg
Um wieder nah zu sein
Jedes Problem wird wie Luft sein

[Post-Chorus]
Ich bin weit weg
Um wieder nah zu sein
Jedes Problem wird wie Luft sein
You might also like[Bridge]
Wenn du mich jetzt siehst
Gib mir ein Zeichen
Gib mir ein Zeichen
Ein kleines Licht
Zünd' all deine Leuchtfeuer
Zünd' deine Leuchtfeuer
Zünd' all deine Leuchtfeuer
Für dich komm' ich wieder
Zünd' all deine Leuchtfeuer
Zünd' deine Leuchtfeuer
Zünd' all deine Leuchtfeuer
Wegen dir komm' ich wieder

[Outro]
Ich bin weit weg
Ich bin weit weg
Jedes Problem wird wie Luft sein
Um wieder nah zu sein
Jedes Problem wird wie Luft sein
Ich bin weit weg
Und jedes Problem wird wie Luft sein
Jedes Problem wird wie Luft seinEmbed"
Pop,Bosse,Wartesaal,2011,Metropole,2010,"Metropole Lyrics[Songtext zu „Metropole“ von Bosse]

[Intro]
Dein Herz ist eine Metropole
Dein Herz ist eine Metropole
Dein Herz ist eine Metropole
Dein Herz ist eine Metropole

[Verse 1]
Dein Herz, dein Herz war mal ruhig und leer
Jetzt ist es voll wie Shanghai und ziemlich vulgär
Und man verläuft sich leicht in den vollen Gassen
Ich bin da und kann's trotzdem nicht lassen
Ich war ein paar Jahre weg und erkenn' dich nicht mehr
Hier sprießt einfach alles, Leute strömen hin und her
Und ich muss zusehen, dass ich dich nicht verlier'
Wenn es so flutet und pocht und pulsiert
[Chorus]
Ich kann nicht mit dir, doch ich kann auch absolut nicht ohne
Dein Herz ist eine Metropole
Dein Paradies ist betoniert - Komm, zeig mir, wo ich wohne

[Refrain]
Dein Herz ist eine Metropole
Dein Herz ist eine Metropole
Dein Herz ist eine Metropole
Dein Herz ist eine Metropole

[Verse 2]
Auch wenn du überfüllt bist, warst du immer da
Wenn es wieder zu viel ist, leg ich mich in den Park
Und vergess' die Zeit, den Müll und den Streit
Was du kannst ist Vielfältigkeit
Wenn du traurig bist, dann gießt du auf Traufen
Manche zieh'n aufs Land, andere fang' an zu saufen
Weil du wehtun kannst, wie's sonst keiner kann
Sag mir, wann fängt dein Frühling an

[Chorus]
Ich kann nicht mit dir, doch ich kann auch absolut nicht ohne
Dein Herz ist eine Metropole
Dein Paradies ist betoniert - Komm, zeig mir, wo ich wohne
Kannst du dich erinnern?
You might also like[Post-Chorus]
Ich hör dich pulsieren
Ich hör dich pulsieren und lauf durch deine Nacht
Ich hör dich pulsieren und dein Beat, der schlägt und schlägt mir ins Gesicht

[Verse 3]
Setz' die Mieten nicht rauf, lass mich noch etwas bleiben
Lass die kleinen Cafés, lass' dich niemals verwalten
Die sind so stumpf und so gefühlsleer
Sonst erkenn' ich dich einfach nicht mehr
Oh, ich lieb' dich, schon seitdem du gebor'n bist
Vergiss die Epochen, lass die Kanäle weit offen
Du bist mein Chaos und mein zweites Zuhaus'
Du bist so wunderschön, geh niemals aus

[Chorus]
Ich kann nicht mit dir, doch ich kann auch absolut nicht ohne
Dein Herz ist eine Metropole
Dein Paradies ist betoniert - Komm, zeig mir, wo ich wohne
Kannst du dich erinnern?

[Post-Chorus]
Ich hör dich pulsieren
Ich hör dich pulsieren und lauf durch deine Nacht
Ich hör dich pulsieren und dein Beat, der schlägt und schlägt mir ins Gesicht
[Outro]
Dein Herz ist eine Metropole
Dein Herz ist eine Metropole
Dein Herz ist eine Metropole
Dein Herz ist eine MetropoleEmbed"
Pop,Bosse,Wartesaal,2011,Die Nacht,2010,"Die Nacht Lyrics[Songtext zu „Die Nacht“ von Bosse]

[Verse 1]
Wenn ich nachts nicht schlafen kann
Dann hat das nur mit dir zu tun
Du lauert nur im Dunkeln
Du blitzt auf und spielst verrückt
Wie tausend alte Fotostrecken
Die mir durch die Träume wehren
Deine Schatten sind an den Fassaden
Und peitschen da gegen
Sollen die Straßen fegen
Auf denen wir mal getanzt und geliebt haben
[Chorus]
Die Nacht gehört uns allein
Die Nacht gehört uns
Wo sie ist, wird du sein
Und wo ich bin, bist du dabei
Und die Bordsteine klappen hoch
Und schieben uns aneinander
Die Nacht gehört uns

[Verse 2]
Ich geh zu meiner besten Freundin
Wische mir die Augen aus
Und schlafe auf ihrem Sofa
Dann kommt Sonne in die Fenster
Und du bist komplett verschwunden
Noch nichtmal ein Gefühl
Doch ab 12 gehst du mir an den Kragen
Und peitschender Regen
Soll ich aus Träumen fegen
Doch ist leider schön
Und das hilft nicht dagegen

[Chorus]
Die Nacht gehört uns allein
Die Nacht gehört uns
Wo sie ist, wirst du sein
Und wo ich bin, bist du dabei
Und die Bordsteine klappen hoch
Und schieben uns aneinander
Die Nacht gehört uns
You might also like[Chorus]
Die Nacht gehört uns allein
Die Nacht gehört uns
Wo sie ist, wirst du sein
Und wo ich bin, bist du dabei
Und die Bordsteine klappen hoch
Und schieben uns aneinander
Die Nacht gehört uns

[Outro]
Die Nacht gehört uns
Und die Bordsteine klappten hoch
Und schieben uns aneinanderEmbed"
Pop,Bosse,Wartesaal,2011,Nach Haus,2010,"Nach Haus Lyrics[Songtext von „Nach Haus“ von Bosse]

[Verse1]
Ich schlafe ein
Der nächste Schritt heißt Koma
Das Fenster unten
Und der Nachtwind rein
Ich seh die Bäume
Und ihre Wipfel so verschwommen
Kann meinen Namen
Grad so lallen
[Chorus]
Und es fährt mich nach Haus
Es fährt mich wieder weit raus
Und es fährt mich nach Haus
Es fährt mich wieder weit raus

[Verse 2]
Ich sehe ein Paar Augen
Höre vertraute Laute
Kurzes Blaulicht, dann nur Mondschein
Und eine Weite mit Dingen, die ich liebe
Ich wünschte, es könnte immer so sein

[Chorus]
Und es fährt mich nach Haus
Es fährt mich wieder weit raus
Und es fährt mich nach Haus
Es fährt mich wieder weit raus
Weit raus

[Chorus]
Und es fährt mich nach Haus
Es fährt mich wieder weit raus
Und es fährt mich nach Haus
Es fährt mich wieder weit rausYou might also likeEmbed"
Pop,Bosse,Wartesaal,2011,Du federst,2010,"Du federst Lyrics[Songtext von „Du federst“ von Bosse]

[Verse 1]
Du hast nicht viel Gepäck, nur ein paar Träume
Das Gegenteil von Balast sind drei alte Freunde
Und die Aussicht ist gut und der Sommer kommt wieder
Die Mädchen der Stadt verlieren ihr Wintergefieder

[Pre-Chorus]
Und die schönsten Augen waren noch immer die ehrlichen
Und ein Kuss, der dich nicht loslässt und dich Tage trägt
Und die schönsten Türen waren noch immer die Drehtüren
Wo man wunderbar im Kreis läuft oder stecken bleibt
[Chorus]
Oh, du federst durch die Welt
Du federst
Als könntest du fliegen
Als könntest du dich beamen
Oh, oh, oh, du federst vom Asphalt
Du federst
Was krumm läuft kannst du biegen
Was du träumst kannst du kriegen

[Verse 2]
Und du denkst nicht an Tod und du denkst nicht an Kriege
Ey, was ist eine Million gegen zwei Lippen voll Liebe
Du verprasst dein Geld und deine Bausparverträge
Komm, bau ein kleines Haus mitten in meiner Seele

[Pre-Chorus]
Und die schönsten Wege waren noch immer die Umwege
Schön orientierungs- und leinenlos
Und die schönsten Augen waren noch immer die glasigen
Weil man wusste, dass sie echt und bald wieder trocken sind

[Chorus]
Oh, du federst durch die Welt
Du federst
Als könntest du fliegen
Als könntest du dich beamen
Oh oh oh, du federst vom Asphalt
Du federst
Was krumm läuft kannst du biegen
Was du träumst kannst du kriegen
Was du träumst kannst du kriegen
You might also like[Pre-Chorus]
Und die schönsten Augen waren noch immer die ehrlichen
Und ein Kuss, der dich nicht loslässt und dich Tage trägt

[Chorus]
Oh, du federst durch die Welt
Du federst
Als könntest du fliegen
Als könntest du dich beamen
Oh oh oh, du federst vom Asphalt
Du federst
Was krumm läuft kannst du biegen
Was du träumst kannst du kriegenEmbed"
Pop,Bosse,Wartesaal,2011,Wende der Zeit,2010,"Wende der Zeit Lyrics[Songtext zu „Wende der Zeit“ von Bosse]

[Verse 1]
An der Stelle, wo deine Füße sind
Da ist die Wende der Zeit
Nach dem Winter wird es warm und andersrum
Nach Silvester kommt ein neues Jahr
Dein Wecker sagt dir, wann du morgens aufstehen sollst
Das Weinglas, wann du schlafen gehst
Der Müllmann holt die Briefe einer Woche ab
Jeden Mittwoch morgen um 10
[Chorus]
Nur das Glück kennt die Zeit nicht
Der Augenblick kennt kein Gut und Schlecht
Da, wo deine Füße sind
Beginnt die Wende der Zeit
Da, wo sich Alt und Neu berühren
Da stehst du nun im Mittelpunkt der Zeit

[Verse 2]
Du suchst du dir deine Kulleraugen aus dem Kopf
Dein Sommerkleid hängt draußen am Balkon
Die Zeit heilt überhaupt nichts
Wenn man sich nicht mal
Entscheiden kann am Übergang
Die Welt ist so durchschaubar und so durchsichtig
Alles läuft nach Zeit und Plan
Nach Ebbe muss die Flut kommen
Wenn es anders läuft
Dann bricht der Deich
Und der Mensch dreht durch

[Chorus]
Nur das Glück kennt die Zeit nicht
Der Augenblick kennt kein Gut und Schlecht
Da, wo deine Füße sind
Beginnt die Wende der Zeit
Da, wo sich Alt und Neu berühren
Da stehst du nun im Mittelpunkt
Da stehst du nun im Mittelpunkt der Zeit
You might also like[Verse 3]
Du hängst so hinterher, du bist so eingestaubt
48 Stunden ohne Schlaf
Der schönste Blick ist morgens, wenn das Haus aufwacht
Und der Morgenwind dich müde macht
Und wenn du dir beim Bäcker unten Kaffee kaufst
Mit mieser Laune und mieser Frisur
Dann find ich siehst du irgendwie so ehrlich aus
Mach dir nichts draus, kommt sowieso

[Chorus]
Nur das Glück kennt die Zeit nicht
Der Augenblick kennt kein Gut und Schlecht
Da, wo deine Füße sind
Beginnt die Wende der Zeit
Da, wo sich Alt und Neu berühren
Da stehst du nun im Mittelpunkt der ZeitEmbed"
Pop,Bosse,Wartesaal,2011,Die Regie,2010,"Die Regie Lyrics[Songtext zu „Die Regie“ von Bosse]

[Verse 1]
Ich frag niemand nach dem Weg, ich will mich hier verlaufen
Ich glaube an das Gute und das es kommt, wenn wir es brauchen
Alles steht auf Anfang, was ich weiß will ich vergessen
Ich will in Billigfliegern sitzen und die labbrigen Kartoffeln essen

[Pre-Chorus]
Die Zeit packt meine Koffer schon so lang bevor ich geh´
[Chorus]
Denn die Regie führt das Leben und der Zufall auf dem Weg
Was ich brauch´ kann man nicht kaufen, das trifft man unterwegs
Alles steht so auf Anfang alles fliegt und nichts ist fest, nur die Lichter auf der Rollbahn und der harte Airline-Sitz

[Verse 2]
Unsere Zukunft ist so sicher, wie das Wetter an der Nordsee
Die können voraussagen was sie wollen
Es macht sowieso nur was es will
Sag doch mal, wann kommst du? Ich kann es kaum erwarten
Ich weiß du bist da unten und siehst mein Flugzeug g'rade starten

[Pre-Chorus]
Die Zeit packt meine Koffer schon so lang bevor ich geh´

[Chorus]
Denn die Regie führt das Leben und der Zufall auf dem Weg
Was ich brauch´ kann man nicht kaufen, das trifft man unterwegs
Alles steht so auf Anfang, alles fliegt und nichts ist fest
Nur die Lichter auf der Rollbahn und der harte Airline-Sitz

[Bridge]
Sie wird immer bei uns sein
Sie wird immer bei uns sein
Sie wird immer uns dir sein
Alte Freundin Unsicherheit
You might also like[Chorus]
Denn die Regie führt das Leben und der Zufall auf dem Weg
Was ich brauch´ kann man nicht kaufen, das trifft man unterwegs
Alles steht so auf Anfang alles fliegt und nichts ist fest
Nur die Lichter auf der Rollbahn und der harte Airline-Sitz
Und das Ende ist offen, so offen wie mein Herz
Nur die Lichter auf der Rollbahn und der harte Airline-Sitz
Mir gehört der ganze Himmel und ansonsten eigentlich nichtsEmbed"
