artist,song,release_date_for_display,language,stats,release_date_components,full_title,song_id,lyrics
Apache 207,Wenn das so bleibt,"May 19, 2023",de,"{'unreviewed_annotations': 0, 'concurrents': 2, 'hot': False, 'pageviews': 14912}","{'year': 2023, 'month': 5, 'day': 19}",Wenn das so bleibt by Apache 207,8946033,"9 ContributorsWenn das so bleibt Lyrics

JUMPA, make it jump!

Spür' auf meiner Brust dein'n Atem
Hörst du das Schlagen von mei'm Herz?
Ein Kopfkissen aus Narben
Und eine Bettdecke aus Schmerz
Sie hat noch immer ein'n Ohrwurm
Sie summt jede Melodie
Die ich gesungen habe gestern Abend
Als sie schon längst in meinen Armen schlief
Ein paar schiefe Töne
Kling'n in mein'n müden Ohren
Aus ihr'm Mund perfekt
Uh-uh

Ich will nie mehr weg von hier, weg von hier, weg von hier, weg
Ah-ah, wenn das so bleibt
Ich will nie mehr weg von dir, weg von dir, weg von dir, weg
Ah-ah, wenn das so bleibt
Der Wind pfeift mir ein Liebeslied durch ihre Haare
Rote Lippen an mei'm Cocktailglas
Ich will nie mehr weg von hier, weg von hier, weg von hier, weg
Ah-ah, wenn du auch bleibst
You might also like
Durch die Nacht im Cabriolet
Während sie schläft, genieß' ich den Fahrtwind
In Sonnenstrahlen gebadet
Die Früchte jahrelanger Arbeit
Frag' mich, ob es sich gelohnt hat
Bald ist für sie wieder Montag
Neun Uhr abends in Santorini am Hafen

Ich will nie mehr weg von hier, weg von hier, weg von hier, weg
Ah-ah, wenn das so bleibt
Ich will nie mehr weg von dir, weg von dir, weg von dir, weg
Ah-ah, wenn das so bleibt
Der Wind pfeift mir ein Liebeslied durch ihre Haare
Rote Lippen an mei'm Cocktailglas
Ich will nie mehr weg von hier, weg von hier, weg von hier, weg
Ah-ah, wenn du auch bleibst

Ich will nie mehr weg von hier, weg von hier, weg von hier, weg
Ah-ah, wenn das so bleibt
Ich will nie mehr weg von dir, weg von dir, weg von dir, weg
Ah-ah
Ich will nie mehr weg von hier, weg von hier, weg von hier, weg
Ah-ah, wenn das so bleibt
Ich will nie mehr weg von dir, weg von dir, weg von dir, weg
Ah-ahEmbed"
Apache 207,Neunzig,"April 28, 2023",de,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 15652}","{'year': 2023, 'month': 4, 'day': 28}",Neunzig by Apache 207,8946040,"10 ContributorsTranslationsPolskiNeunzig Lyrics

JUMPA, make it jump!

Ich seh' aus wie die Nineties, sie kriegt Daddy-Issues
Meine Buffalos so hoch, du trittst mir nicht auf den Schuh
Ich tanz' besser als ihr Ex, ich hab' Rhythmus im Blut
Und Make-up-Spur'n von letzter Nacht auf meinem Kissenbezug

Ich sag': „Ohh“, wie die vierte Mische schmeckt?
Ich bin nicht intelligent, doch meine Haare wie geleckt
Du Hur'nsohn, was bringt dir all dein Geld
Wenn Apache den dritten Knopf öffnet von sеinem Hemd?

Du musst früh raus, er kommt zu spät
Siе sagt schon zum dritten Mal: „Lass uns doch geh'n“
Aber die Nacht hört nicht auf, nein, die Nacht hört nicht auf
Solang die Discokugel sich dreht
Du musst früh raus, er kommt zu spät
Sie sagt schon zum dritten Mal: „Lass uns doch geh'n“
Aber die Nacht hört nicht auf, nein, die Nacht hört nicht auf
Solang die Discokugel sich dreht, ey
You might also like
Ein bisschen dies, ein bisschen das, ein bisschen viel zu sehr
Alle Straßen leergefegt, doch überall Verkehr
Dein Macker kommt aus gutem Haus, was für'n Werdegang
Doch er hat kurze Haare und ich einen Pferdeschwanz (Apache)

Ohh, wie die achte Mische schmeckt?
Dass die Nacht schon lang vorbei ist, hab' ich leider nicht gecheckt
Du Hur'nsohn, was bringt dir all dein Geld
Wenn Apache elegant auf die Tanzfläche kommt mit Hemd?

Du musst früh raus, er kommt zu spät
Sie sagt schon zum dritten Mal: „Lass uns doch geh'n“
Aber die Nacht hört nicht auf, nein, die Nacht hört nicht auf
Solang die Discokugel sich dreht
Du musst früh raus, er kommt zu spät
Sie sagt schon zum dritten Mal: „Lass uns doch geh'n“
Aber die Nacht hört nicht auf, nein, die Nacht hört nicht auf
Solang die Discokugel sich drehtEmbed"
Apache 207,Schimmel in der Villa,"April 16, 2023",de,"{'unreviewed_annotations': 8, 'hot': False, 'pageviews': 7922}","{'year': 2023, 'month': 4, 'day': 16}",Schimmel in der Villa by Apache 207,8946048,"9 ContributorsTranslationsPolskiSchimmel in der Villa Lyrics

Neun Uhr morgens, ich werde wach von 'ner leichten Brise (Ah)
Fuck, zwei Fenster steh'n offen, bedeutet, das kleinste Problem ist die Kälte
Neun Uhr morgens, ich laufe durch mein Zuhause bis auf die Zähne bewaffnet
Und frage mich: „Sind hier ungeladene Gäste?“
Was für ein turbulenter Start in den Tag, ich lauf' jeden Zеntimeter ab
Doch der vеrfickte Flur dieser Riesenvilla findet einfach kein Ende
So viele Zimmer, die ich nicht einmal brauch'
Doch all die geschlossenen Türen erinnern mich an unser Leben um die Jahrtausendwende

Ein Schritt Richtung besser, drei Schritte Richtung schlimmer
Fünf Schlücke aus der Flasche, die mich dran erinnern
Sieben Meter hohe Decken, Sechs-Gänge-Dinner
Achtzylinder, aber Schimmel in der Villa
Fühl' mich wie in meinem Kinderzimmer
Ich will kein'n Schimmel in der Riesenvilla
Ich fühl' mich wieder wie im Kinderzimmer
Was soll der Schimmel in der Riesenvilla?

Ich will so gern ein Star sein
Diamanten an mei'm Zahnfleisch
Das Auto schwarz so wie bei Dark Knight
Die Spotlights bring'n tagein, tagaus Licht
Nie mehr ein Chef mehr, der mich anschreit
Denn ich muss nie mehr arbeiten
Poste Fotos in der Timeline mit Weibern auf Weißwein
Mahlzeit, Bro (*Husten*)
You might also like
Als kleine Kinder saßen wir auf engstem Raum im Treppenhaus
Die Hände gelb, die Lungen schwarz, die Wände grau
Der Schimmel nicht zu sehen von dem Zigarettenrauch
Heut rauch' ich allein, der Qualm schafft's nicht mehr bis zur Decke rauf
Lohnt es sich, deswegen Mama aus dem Bett zu rufen?
Sie muss nie wieder bis zur Rente schuften
Es fühlt sich komisch an, dass nie mehr Mutters Hände Toiletten putzen
Mit dem Gewissen, dass sie jetzt Mütter von Fremden putzen

Ein Schritt Richtung besser, drei Schritte Richtung schlimmer
Fünf Schlücke aus der Flasche, die mich dran erinnern
Sieben Meter hohe Decken, Sechs-Gänge-Dinner
Achtzylinder, aber Schimmel in der Villa
Fühl' mich wie in meinem Kinderzimmer
Ich will kein'n Schimmel in der Riesenvilla
Ich fühl' mich wieder wie im Kinderzimmer
(Was soll der Schimmel in der Riesenvilla?)

Ich will so gern ein Star sein
Diamanten an mei'm Zahnfleisch
Das Auto schwarz so wie bei Dark Knight
Die Spotlights bring'n tagein, tagaus Licht
Nie mehr ein Chef mehr, der mich anschreit
Denn ich muss nie mehr arbeiten
Poste Fotos in der Timeline mit Weibern auf Weißwein
Mahlzeit, Bro1Embed"
Apache 207,Breaking your heart,"March 31, 2023",de,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 48325}","{'year': 2023, 'month': 3, 'day': 31}",Breaking your heart by Apache 207,8406857,"7 ContributorsBreaking your heart Lyrics

JUMPA, make it jump!

Du hörst mich vorbeifahr'n an dei'm Haus (Ah-ah-ah, ah, ah-ah)
Und du wagst es, blickst aus dem Fenster heraus (Ah-ah-ah, ah, ah-ah)
Was ein Fehler, Baby, weißt du, was du da machst? (Ah-ah-ah, ah, ah-ah)
Ja, du willst es, doch ich bin nicht, was du brauchst (Ah-ah-ah, ah, ah-ah)

Uhh, du konntest schon so oft widersteh'n, yeah (Widersteh'n, yeah)
Sowas hat dir noch nie imponiert, uh-uhh
Doch noch nie sahst du so viele Pferde zieh'n, yeah
Und das direkt vor deiner Nase, viel zu sexy

Baby, ich weiß, du willst bei mir sein
Aber bitte, bitte steig nicht еin
Was du nicht weißt
At the end of thе road, I'll be breakin' your heart
Oh Baby, ich will nicht alleine sein
Aber bitte, bitte steig nicht ein
Denn was du nicht weißt
At the end of the road, I'll be breakin' your heart
You might also like
Ich weiß, deine Eltern schlafen schon (Ah-ah-ah, ah, ah-ah)
Aber juckt nicht, ich bin nicht ihr Schwiegersohn (Ah-ah-ah, ah, ah-ah)
Und wie's der Zufall will, schaltet die Ampel dann auf Rot
Und das auch noch direkt vor dei'm Balkon (Eh-eh)
Solltest du jetzt komm'n, ist das nicht mehr meine Schuld (Ah-ah-ah, ah, ah-ah)

Uhh, du konntest schon so oft widersteh'n, yeah (Widersteh'n, yeah)
Sowas hat dir noch nie imponiert, uh-uhh
Doch noch nie sahst du so viele Pferde zieh'n, yeah
Und das direkt vor deiner Nase, viel zu sexy

Baby, ich weiß, du willst bei mir sein
Aber bitte, bitte steig nicht ein
Was du nicht weißt
At the end of the road, I'll be breakin' your heart
Oh Baby, ich will nicht alleine sein
Aber bitte, bitte steig nicht ein
Denn was du nicht weißt
At the end of the road, I'll be breakin' your heart1Embed"
Apache 207,Nie mehr gehen,"October 23, 2022",de,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 11019}","{'year': 2022, 'month': 10, 'day': 23}",Nie mehr gehen by Apache 207,8491785,"7 ContributorsTranslationsPolskiNie mehr gehen Lyrics

JUMPA, make it jump!

Manchmal denkt man nach, wie alles anfing nach 'ner wilden Nacht
Im Rücken noch der dumpfe Bass als Erinnerung
Doch wo ein Anfang ist, dort ist meist auch ein Ende
Und ich frag’ mich, wird das Ende mich mal für immer hol'n?
Kein Licht
Alles scheint still
Denn wo ein Anfang ist, dort ist meist auch ein Ende
Und ich frag' mich, wird das Ende mich mal für immer hol’n?

Ich glaub', ich weiß nicht, wo ich bin, wenn
Mein Blick klar wird, deshalb
Schieß mich nicht mehr so hoch ins All
Denn allein landet man so hart, hart

Ich wart' jeden Tag, nächtelang wach
Bis wir uns seh'n, nur du schenkst mir die Kraft
Und dann werd' ich nie mehr geh'n
Und dann werd' ich nie mehr geh'n
Denn bist du nicht da, find’ ich kein’n Schlaf
Bis wir uns seh'n, nur du schenkst mir die Kraft
Und dann werd’ ich nie mehr geh'n
Sag' nie mehr auf Wiederseh'n
You might also like
Gerüche von gestern Nacht
Sind von Zigaretten verbrannt
Von Einsamkeit übermannt
Ah-ah-ah, ah-ah
Abfuck
Warum wird es immer leiser?
Jeden Zentimeter weiter
Den ich mich entfern’, ich glaub', ich bleib' da, bleib' da

Ich glaub', ich weiß nicht, wo ich bin, wenn
Mein Blick klar wird, deshalb
Schieß mich nicht mehr so hoch ins All
Denn allein landet man so hart, hart

Ich wart' jeden Tag, nächtelang wach
Bis wir uns seh'n, nur du schenkst mir die Kraft
Und dann werd' ich nie mehr geh'n
Und dann werd' ich nie mehr geh'n
Denn bist du nicht da, find' ich kein'n Schlaf
Bis wir uns seh'n, nur du schenkst mir die Kraft
Und dann werd' ich nie mehr geh'n
Sag' nie mehr auf Wiederseh'n

Ich wart' jeden Tag, nächtelang wach
Bis wir uns seh'n, nur du schenkst mir die Kraft
Und dann werd' ich nie mehr geh'n
Und dann werd' ich nie mehr geh'n
Denn bist du nicht da, find' ich kein'n Schlaf
Bis wir uns seh'n, nur du schenkst mir die Kraft
Und dann werd' ich nie mehr geh'n
Sag' nie mehr auf Wiederseh'nEmbed"
Apache 207,Fühlst du das auch?,"October 7, 2022",de,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 20012}","{'year': 2022, 'month': 10, 'day': 7}",Fühlst du das auch? by Apache 207,8293941,"8 ContributorsTranslationsPolskiFühlst du das auch? Lyrics

JUMPA, make it jump!

Platz für vier, aber wir sitzen zu fünft dadrin
Nur weil einer fährt, heißt das nicht, dass alle nüchtern sind
Das Lächeln im Gesicht heißt noch lang nicht, dass wir glücklich sind
Flieg' in ein andres Land, Badewanne voll Schnaps
Mit Bitches, die sich für gar nix schäm'n
In Mannheim siehst du mich brav Kaffee trinken am Hafen
Ich ficke nicht da, wo ich mich schlafen leg'
Zehn Doppelzimmer für die Jungs, das wird nicht günstig
Tatsächlich reden deutsche Rapper mir von Blitzlicht
A-Prominenz in meiner Suite, die Fenstеr blickdicht
Sie hören meinе Lieder, doch es stört mich, wenn sie mitsing'n

Bet' zu Gott, wenn das Geld uns verändert
Dann lass uns ein Leben lang arm
Richtung Sternhimmeldach

Fühlst du das auch?
Diese Kippen kratzen grade so wie damals, Bruder
Fühlst du das auch?
Die zweite Mische schießt direkt in deine Adern, Bruder
Fühlst du das auch?
Auf dass es nie wieder wird, wie's einmal war, Mann, Bruder
Fühlst du das auch?
Fühlst du das auch? Ah
You might also like
Fast verlier'n, aber am Ende dann doch gewinn'n
Leben heute so, als wenn wir gestern schon gestorben sind
Mit Sonnenbrille von der Bühne in den Moshpit spring'n
Seit meinem letzten Deal will jeder in die Family
Doch wir küssen keine Herzen mehr, wir brechen sie
Mama packt mir Capri-Sonnen ein, bis ich zurück bin
Doch sie passen nicht mehr in den Kühlschrank von mei'm Rücksitz
Wa-da-da-bang, wa-da-da-da-bang
Du bist nicht mein Cousin und du bist nicht mein Kuzeng
Was bring'n dir hunderttausend Fans auf Instagram
Wenn von Hunderttausenden dich nur Hunderte erkenn'n?

Bet' zu Gott, wenn das Geld uns verändert
Dann lass uns ein Leben lang arm
Richtung Sternhimmeldach

Fühlst du das auch?
Diese Kippen kratzen grade so wie damals, Bruder
Fühlst du das auch?
Die zweite Mische schießt direkt in deine Adern, Bruder
Fühlst du das auch?
Auf dass es nie wieder wird, wie's einmal war, Mann, Bruder
Fühlst du das auch?
Fühlst du das auch? Ah
Fühlst du das auch?
Fühlst du das auch?
Fühlst du das auch?
Fühlst du das auch?
Fühlst du das auch?1Embed"
Apache 207,Nebengasse,"December 3, 2021",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2021, 'month': 12, 'day': 3}",Nebengasse by Apache 207,7151625,"6 ContributorsNebengasse Lyrics

(Stickle)

Ich laufe durch die Straßen
Ich seh' nix, meine Beine so schwer
Und Regen prasselt auf meinen Kopf
'ne Frau in einer Nebengasse
Geb' ihr meine Jacke, denn sie ist am frier'n
Laber' sie voll mit irgend'nem Schrott
Flieg mit mir
Baby, zieh mit mir (An meiner letzten Kippe)
Bleib bei mir
Und sie sagt ,,nеin“, okay

Morgens sechs Uhr, ich bin verpеilt
Oh Baby, ich will wirklich kein'n Streit
Doch mein Weg, er scheint so weit
Ich weiß selbst, ich wollte viel früher komm'n
Morgens sechs Uhr, ich bin verpeilt
Wollte nur kurz in den Club und dann bei dir sein
Doch mein Weg, er scheint so weit
Bin besoffen, hab' mich wieder übernomm'n
You might also like
Ich hoff', du bist nicht schon am schlafen
Brauch' noch so lang, hab' für das Taxi kein Geld
Wo mein Portemonnaie ist, müsst' ich raten
An der Ecke packen Jungs sich am Kragen
Wegen 'nem Mädchen, denn das ist's ihnen wert
Sie ist bei 'nem anderen im Wagen
Und sie fahren
Schlagt euch nicht
Bitte macht es nicht
Wegen 'nem Mädchen, Jungs vertragt euch doch
Sie sagen ,,nein“, okay

Morgens sechs Uhr, ich bin verpeilt
Oh Baby, ich will wirklich kein'n Streit
Doch mein Weg, er scheint so weit
Ich weiß selbst, ich wollte viel früher komm'n
Morgens sechs Uhr, ich bin verpeilt
Wollte nur kurz in den Club und dann bei dir sein
Doch mein Weg, er scheint so weit
Bin besoffen, hab' mich wieder übernomm'n1Embed"
Apache 207,Der Teufel weint,"December 3, 2021",de,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 6816}","{'year': 2021, 'month': 12, 'day': 3}",Der Teufel weint by Apache 207,7151622,"4 ContributorsDer Teufel weint Lyrics

JUMPA, make it jump!
Ah-ah-ja
Ahh-ahh-ah-ah, na-na-na-na, ah-ah

Wenn der Teufel vor dir weint
Sag mir, kannst du ihm verzeih'n?
Willst du ihm glauben, wenn er's selbst nicht kann?
Seine Träne steckt die Welt in Brand
Wenn der Teufel vor dir weint
Sag mir, kannst du ihm verzeih'n?
Willst du ihm glauben, wenn er's selbst nicht kann?
Seine Träne steckt die Welt in Brand

Ich mach' dieselben Fehler nochmal, Baby
Denn ich bin ein Rockstar, Baby
Abеr nach dir riech' ich immer noch
Immer noch, immеr noch
Ich lieg' allein im Bett und kotz' ab, Baby
Der Room-Service stresst und klopft an, Baby
Bist du auch in deinem Zimmer noch?
Häng'n unsre Bilder noch?
Zerbrech' mir wieder Kopf
You might also like
Ich steh' wieder einmal vor deiner Tür
Lass kurz reden, Babe, es—
Mir leid

Wenn der Teufel vor dir weint
Sag mir, kannst du ihm verzeih'n?
Willst du ihm glauben, wenn er's selbst nicht kann?
Seine Träne steckt die Welt in Brand
Wenn der Teufel vor dir weint
Sag mir, kannst du ihm verzeih'n?
Willst du ihm glauben, wenn er's selbst nicht kann?
Seine Träne steckt die Welt in Brand

Rotweinflecken auf dem White-T
Weiß nicht mehr, was gestern war, die Zeit fliegt
Baby, ich vermiss' dich in dein'n Nikes
Die Frauen um mich tragen nur noch High Heels
Schon halb vier morgens, kenn' kein Tageslicht
Schmeiße bunte Scheine durch dis Artemis
Und erzähle dir, dass das nur 'ne Phase ist
Ich schwör' dir, Baby, ach, eigentlich mag ich nicht

Ich steh' wieder einmal vor deiner Tür
Lass kurz reden, Babe, es—
Mir leid
Wenn der Teufel vor dir weint
Sag mir, kannst du ihm verzeih'n?
Willst du ihm glauben, wenn er's selbst nicht kann?
Seine Träne steckt die Welt in Brand
Wenn der Teufel vor dir weint
Sag mir, kannst du ihm verzeih'n?
Willst du ihm glauben, wenn er's selbst nicht kann?
Seine Träne steckt die Welt in Brand1Embed"
Apache 207,Sport,"November 26, 2021",de,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 13325}","{'year': 2021, 'month': 11, 'day': 26}",Sport by Apache 207,7151619,"8 ContributorsSport Lyrics

JUMPA, make it jump!

Ich fahr' mit offenem Verdeck und ohne Rast
In Richtung Mond
Kipp' noch ein bisschen in mein'n Becher, mir ist kalt
Nehm' noch ein'n Schluck
Ich fühl' mich wie angekomm'n, denn sie spielen mich im Club
Damals nirgendwo reingekomm'n und wir blieben unter uns
Daran hat sich bis heute nichts geändert, bin mit den Jungs, hey-yeah

Zieh'
Noch einmal an der Zigarette
Sag, wie
Bin ich bis hierher gekomm'n?

Es fing an auf 'nem Parkplatz mit dеn Jungs
Der Magen leer, bisschen billigеr Wein
Heute wie damals, nicht gesund
Versprochen, morgen mach' ich Sport, du weißt
Bruder, oh mein Gott, ich glaub', ich träum'
Hoffentlich wach' ich morgen nicht auf
Auf dem Parkplatz mit den Jungs
Doch heut sind paar Mädels dabei
You might also like
Versprochen, morgen mach' ich Sport
Oh-oh, oh-oh-oh, oh-oh-oh-oh, oh-oh
Versprochen, morgen mach' ich Sport
Oh-oh, oh-oh-oh, oh-oh-oh-oh, oh-oh

Versprochen, morgen mach' ich wieder Sport
Und ernähre mich ab dann nur noch gesund
So viele schöne Frau'n, ich glaub', ich schieße heut ein Tor
Bleib' immer eiskalt, denn ich mach' nicht lange rum (Apache)
Die Mischen geparkt auf dem Kofferraum meines Wagens
Sie nervt mich ein bisschen, doch sie kann sehr gut reden
Jeder bleibt über Nacht, niemand kann mehr fahren, ahh-ahh

Zieh'
Noch einmal an der Zigarette
Sag, wie
Bin ich bis hierher gekomm'n?

Es fing an auf 'nem Parkplatz mit den Jungs
Der Magen leer, bisschen billiger Wein
Heute wie damals, nicht gesund
Versprochen, morgen mach' ich Sport, du weißt
Bruder, oh mein Gott, ich glaub', ich träum'
Hoffentlich wach' ich morgen nicht auf
Auf dem Parkplatz mit den Jungs
Doch heut sind paar Mädels dabei
Versprochen, morgen mach' ich Sport
Oh-oh, oh-oh-oh, oh-oh-oh-oh, oh-oh
Versprochen, morgen mach' ich Sport
Oh-oh, oh-oh-oh, oh-oh-oh-oh, oh-oh
Versprochen, morgen mach' ich Sport
Oh-oh, oh-oh-oh, oh-oh-oh-oh, oh-oh
Versprochen, morgen mach' ich Sport
Oh-oh, oh-oh-oh, oh-oh-oh-oh, oh-oh
Versprochen, morgen mach' ich Sport2Embed"
Apache 207,Rhythm of the Night,"November 5, 2021",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2021, 'month': 11, 'day': 5}",Rhythm of the Night by Apache 207,7151604,"4 ContributorsRhythm of the Night Lyrics

Mir fehlt die Kraft mal wieder
Leerer Blick
In Richtung Discokugel
So viel Trubel, alle hier so schick
Mir sitzt was in mei'm Nacken
Mitte dreißig, sie sagt hi
Ich merk, sie ist erfahren
Redet kein’n Smalltalk
Sie legt direkt los (She said)

Küss mich, flieg mit mir nach oben
Baby, mach dir keine Sorgen
Bereuen wirst du's eh erst morgen

Wir haben keine Zeit
Müssen uns beeil'n
Denn morgen sind wir wieder nüchtern
The rhythm of the night
Sag, kommst du mit mir heim?
Du musst dich jetzt entscheid’n
Denn bald geht hier das Licht an
The rhythm of the night
You might also like
Ich denk an alte Tage
Allzu oft nicht allzu gern
Denn hier wollt man mich nicht haben
Ich durft nicht tanzen, viel zu groß und viel zu schwer
Ey, ja
Ich erinner' mich an damals, wir war'n so sparsam
Stundenlange Bahnfahrt, damit wir etwas Spaß haben
Zurückgewiesen mit nur einem „Ah-ah“
Blieb immer vor der Tür, weil man Angst hat
Heut ist alles anders
Ohne Shirt, ich fühle mich wie Tarzan
Doch der Mensch ist nicht dankbar
Wenn er jeden Tag ein'n vollen Hals hat

Komm, rauch mit mir die letzte Ziese
Heut so tun, als wär es Liebe
Morgen sagen wir, wir hab'n Termine

Wir haben keine Zeit
Müssen uns beeil'n
Denn morgen sind wir wieder nüchtern
The rhythm of the night
Sag, kommst du mit mir heim?
Du musst dich jetzt entscheid'n
Denn bald geht hier das Licht an
The rhythm of the night2Embed"
